feature_id,角色域,一级功能,二级功能,三级功能,四级功能,功能点,功能说明,优先级,验收要点,备注,是否有原型,开发是否已实现,版本
ADM-019-02,官方管理员后台,销售与代理,客户调拨审批,归属变更,支持搜索筛选,支持搜索筛选,官方管理员审批客户归属调整、销售离职继承和冲突处理：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,Beta1 可人工处理,http://localhost:5160/admin/sales/transfers,否,v1.1
ADM-019-03,官方管理员后台,销售与代理,客户调拨审批,归属变更,查看详情或下钻,查看详情或下钻,官方管理员审批客户归属调整、销售离职继承和冲突处理：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,Beta1 可人工处理,http://localhost:5160/admin/sales/transfers,否,v1.1
ADM-019-04,官方管理员后台,销售与代理,客户调拨审批,归属变更,展示状态与异常,展示状态与异常,官方管理员审批客户归属调整、销售离职继承和冲突处理：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,Beta1 可人工处理,http://localhost:5160/admin/sales/transfers,否,v1.1
ADM-019-05,官方管理员后台,销售与代理,客户调拨审批,归属变更,处理空状态和加载失败,处理空状态和加载失败,官方管理员审批客户归属调整、销售离职继承和冲突处理：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,Beta1 可人工处理,http://localhost:5160/admin/sales/transfers,否,v1.1
ADM-022-01,官方管理员后台,系统配置,系统参数,平台参数,查看当前配置,查看当前配置,官方管理员维护平台级参数和运营配置：查看当前配置。,P2,用户可以完成“查看当前配置”，且结果符合业务规则。,避免 Beta1 过度配置化,/,否,v2.0
ADM-022-02,官方管理员后台,系统配置,系统参数,平台参数,新增或编辑配置,新增或编辑配置,官方管理员维护平台级参数和运营配置：新增或编辑配置。,P2,用户可以完成“新增或编辑配置”，且结果符合业务规则。,避免 Beta1 过度配置化,/,否,v2.0
ADM-022-03,官方管理员后台,系统配置,系统参数,平台参数,校验配置有效性,校验配置有效性,官方管理员维护平台级参数和运营配置：校验配置有效性。,P2,用户可以完成“校验配置有效性”，且结果符合业务规则。,避免 Beta1 过度配置化,/,否,v2.0
ADM-022-04,官方管理员后台,系统配置,系统参数,平台参数,保存并生效,保存并生效,官方管理员维护平台级参数和运营配置：保存并生效。,P2,用户可以完成“保存并生效”，且结果符合业务规则。,避免 Beta1 过度配置化,/,否,v2.0
ADM-022-05,官方管理员后台,系统配置,系统参数,平台参数,记录配置变更,记录配置变更,官方管理员维护平台级参数和运营配置：记录配置变更。,P2,用户可以完成“记录配置变更”，且结果符合业务规则。,避免 Beta1 过度配置化,/,否,v2.0
OPS-001-01,交付运维后台,工单流转,我的工单,队列列表,查看交付工单队列,查看交付工单队列,展示分配给运维的交付工单。,T0,工单包含状态、优先级、来源、SLA 和负责人。,Beta1 运维核心入口,http://localhost:5160/ops/tickets http://localhost:5160/ops/support-tickets,是,v1.0
OPS-001-02,交付运维后台,工单流转,我的工单,队列列表,筛选工单,筛选工单,按类型、状态、优先级、客户和负责人筛选。,T0,筛选结果准确。,Beta1 运维核心入口,http://localhost:5160/ops/tickets http://localhost:5160/ops/support-tickets,是,v1.0
OPS-001-03,交付运维后台,工单流转,我的工单,队列列表,批量改派工单,批量改派工单,运维主管批量改派工单负责人。,T0,改派后负责人和记录同步变化。,Beta1 运维核心入口,http://localhost:5160/ops/tickets http://localhost:5160/ops/support-tickets,是,v1.0
OPS-001-04,交付运维后台,工单流转,我的工单,队列列表,查看 SLA 状态,查看 SLA 状态,展示即将超时和已超时工单。,T0,超时状态有明显标识。,Beta1 运维核心入口,http://localhost:5160/ops/tickets http://localhost:5160/ops/support-tickets,否,v1.1
OPS-001-05,交付运维后台,工单流转,我的工单,队列列表,进入工单详情,进入工单详情,点击工单进入处理页面。,T0,详情页展示同一工单上下文。,Beta1 运维核心入口,http://localhost:5160/ops/tickets http://localhost:5160/ops/support-tickets,是,v1.0
OPS-003-01,交付运维后台,工单流转,支持工单,客户问题处理,填写业务表单,填写业务表单,运维处理客户提交的支持类问题并同步状态：填写业务表单。,P1,用户可以完成“填写业务表单”，且结果符合业务规则。,Beta1 可与交付工单共用页面,http://localhost:5160/ops/support-tickets,否,v1.1
OPS-003-02,交付运维后台,工单流转,支持工单,客户问题处理,校验必填和格式,校验必填和格式,运维处理客户提交的支持类问题并同步状态：校验必填和格式。,P1,用户可以完成“校验必填和格式”，且结果符合业务规则。,Beta1 可与交付工单共用页面,http://localhost:5160/ops/support-tickets,否,v1.1
OPS-003-03,交付运维后台,工单流转,支持工单,客户问题处理,提交创建请求,提交创建请求,运维处理客户提交的支持类问题并同步状态：提交创建请求。,P1,用户可以完成“提交创建请求”，且结果符合业务规则。,Beta1 可与交付工单共用页面,http://localhost:5160/ops/support-tickets,否,v1.1
OPS-003-04,交付运维后台,工单流转,支持工单,客户问题处理,展示成功反馈,展示成功反馈,运维处理客户提交的支持类问题并同步状态：展示成功反馈。,P1,用户可以完成“展示成功反馈”，且结果符合业务规则。,Beta1 可与交付工单共用页面,http://localhost:5160/ops/support-tickets,否,v1.1
OPS-003-05,交付运维后台,工单流转,支持工单,客户问题处理,处理失败与重复提交,处理失败与重复提交,运维处理客户提交的支持类问题并同步状态：处理失败与重复提交。,P1,用户可以完成“处理失败与重复提交”，且结果符合业务规则。,Beta1 可与交付工单共用页面,http://localhost:5160/ops/support-tickets,否,v1.1
OPS-004-01,交付运维后台,客户上下文,企业管理,企业只读视图,展示任务列表,展示任务列表,运维查看企业客户、订单和开通上下文用于排查：展示任务列表。,P1,用户可以完成“展示任务列表”，且结果符合业务规则。,权限应只读为主,http://localhost:5160/ops/tenants,否,v1.1
OPS-004-02,交付运维后台,客户上下文,企业管理,企业只读视图,查看任务详情,查看任务详情,运维查看企业客户、订单和开通上下文用于排查：查看任务详情。,P1,用户可以完成“查看任务详情”，且结果符合业务规则。,权限应只读为主,http://localhost:5160/ops/tenants,否,v1.1
OPS-004-03,交付运维后台,客户上下文,企业管理,企业只读视图,推进任务状态,推进任务状态,运维查看企业客户、订单和开通上下文用于排查：推进任务状态。,P1,用户可以完成“推进任务状态”，且结果符合业务规则。,权限应只读为主,http://localhost:5160/ops/tenants,否,v1.1
OPS-004-04,交付运维后台,客户上下文,企业管理,企业只读视图,记录处理结果,记录处理结果,运维查看企业客户、订单和开通上下文用于排查：记录处理结果。,P1,用户可以完成“记录处理结果”，且结果符合业务规则。,权限应只读为主,http://localhost:5160/ops/tenants,否,v1.1
OPS-004-05,交付运维后台,客户上下文,企业管理,企业只读视图,同步通知关联角色,同步通知关联角色,运维查看企业客户、订单和开通上下文用于排查：同步通知关联角色。,P1,用户可以完成“同步通知关联角色”，且结果符合业务规则。,权限应只读为主,http://localhost:5160/ops/tenants,否,v1.1
OPS-005-01,交付运维后台,客户上下文,订单与开通,订单进度,展示任务列表,展示任务列表,运维查看客户订单、对公状态和开通任务进度：展示任务列表。,P1,用户可以完成“展示任务列表”，且结果符合业务规则。,Beta1 可从工单详情承接,http://localhost:5160/ops/orders http://localhost:5160/ops/orders/opening-tasks,否,v1.1
OPS-005-02,交付运维后台,客户上下文,订单与开通,订单进度,查看任务详情,查看任务详情,运维查看客户订单、对公状态和开通任务进度：查看任务详情。,P1,用户可以完成“查看任务详情”，且结果符合业务规则。,Beta1 可从工单详情承接,http://localhost:5160/ops/orders http://localhost:5160/ops/orders/opening-tasks,否,v1.1
OPS-005-03,交付运维后台,客户上下文,订单与开通,订单进度,推进任务状态,推进任务状态,运维查看客户订单、对公状态和开通任务进度：推进任务状态。,P1,用户可以完成“推进任务状态”，且结果符合业务规则。,Beta1 可从工单详情承接,http://localhost:5160/ops/orders http://localhost:5160/ops/orders/opening-tasks,否,v1.1
OPS-005-04,交付运维后台,客户上下文,订单与开通,订单进度,记录处理结果,记录处理结果,运维查看客户订单、对公状态和开通任务进度：记录处理结果。,P1,用户可以完成“记录处理结果”，且结果符合业务规则。,Beta1 可从工单详情承接,http://localhost:5160/ops/orders http://localhost:5160/ops/orders/opening-tasks,否,v1.1
OPS-005-05,交付运维后台,客户上下文,订单与开通,订单进度,同步通知关联角色,同步通知关联角色,运维查看客户订单、对公状态和开通任务进度：同步通知关联角色。,P1,用户可以完成“同步通知关联角色”，且结果符合业务规则。,Beta1 可从工单详情承接,http://localhost:5160/ops/orders http://localhost:5160/ops/orders/opening-tasks,否,v1.1
AGT-001-01,代理镜像站,代理工作台,管理员首页,经营概览,展示核心数据,展示核心数据,代理管理员查看客户、订单、余额、待办和经营指标：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,当前项目已有代理入口,/,否,v2.0
AGT-001-02,代理镜像站,代理工作台,管理员首页,经营概览,支持搜索筛选,支持搜索筛选,代理管理员查看客户、订单、余额、待办和经营指标：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,当前项目已有代理入口,/,否,v2.0
AGT-001-03,代理镜像站,代理工作台,管理员首页,经营概览,查看详情或下钻,查看详情或下钻,代理管理员查看客户、订单、余额、待办和经营指标：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,当前项目已有代理入口,/,否,v2.0
AGT-001-04,代理镜像站,代理工作台,管理员首页,经营概览,展示状态与异常,展示状态与异常,代理管理员查看客户、订单、余额、待办和经营指标：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,当前项目已有代理入口,/,否,v2.0
AGT-001-05,代理镜像站,代理工作台,管理员首页,经营概览,处理空状态和加载失败,处理空状态和加载失败,代理管理员查看客户、订单、余额、待办和经营指标：处理空状态和加载失败。,T0,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,当前项目已有代理入口,/,否,v2.0
AGT-002-01,代理镜像站,客户管理,代理客户,客户列表,展示核心数据,展示核心数据,代理管理员查看代理名下客户和开通状态：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,强制 agent_id 数据隔离,/,否,v2.0
AGT-002-02,代理镜像站,客户管理,代理客户,客户列表,支持搜索筛选,支持搜索筛选,代理管理员查看代理名下客户和开通状态：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,强制 agent_id 数据隔离,/,否,v2.0
AGT-002-03,代理镜像站,客户管理,代理客户,客户列表,查看详情或下钻,查看详情或下钻,代理管理员查看代理名下客户和开通状态：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,强制 agent_id 数据隔离,/,否,v2.0
AGT-002-04,代理镜像站,客户管理,代理客户,客户列表,展示状态与异常,展示状态与异常,代理管理员查看代理名下客户和开通状态：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,强制 agent_id 数据隔离,/,否,v2.0
AGT-002-05,代理镜像站,客户管理,代理客户,客户列表,处理空状态和加载失败,处理空状态和加载失败,代理管理员查看代理名下客户和开通状态：处理空状态和加载失败。,T0,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,强制 agent_id 数据隔离,/,否,v2.0
AGT-003-01,代理镜像站,订单财务,订单与账单,代理订单,展示核心数据,展示核心数据,代理管理员查看名下客户订单、付款和开通状态：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,对公审核视角色配置,/,否,v2.0
AGT-003-02,代理镜像站,订单财务,订单与账单,代理订单,支持搜索筛选,支持搜索筛选,代理管理员查看名下客户订单、付款和开通状态：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,对公审核视角色配置,/,否,v2.0
AGT-003-03,代理镜像站,订单财务,订单与账单,代理订单,查看详情或下钻,查看详情或下钻,代理管理员查看名下客户订单、付款和开通状态：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,对公审核视角色配置,/,否,v2.0
AGT-003-04,代理镜像站,订单财务,订单与账单,代理订单,展示状态与异常,展示状态与异常,代理管理员查看名下客户订单、付款和开通状态：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,对公审核视角色配置,/,否,v2.0
AGT-003-05,代理镜像站,订单财务,订单与账单,代理订单,处理空状态和加载失败,处理空状态和加载失败,代理管理员查看名下客户订单、付款和开通状态：处理空状态和加载失败。,T0,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,对公审核视角色配置,/,否,v2.0
AGT-004-01,代理镜像站,订单财务,对公审核,代理对公,查看待处理列表,查看待处理列表,代理或平台代理财务处理代理客户对公付款审核：查看待处理列表。,T0,用户可以完成“查看待处理列表”，且结果符合业务规则。,权限边界需明确,/,否,v2.0
AGT-004-02,代理镜像站,订单财务,对公审核,代理对公,查看审核材料,查看审核材料,代理或平台代理财务处理代理客户对公付款审核：查看审核材料。,T0,用户可以完成“查看审核材料”，且结果符合业务规则。,权限边界需明确,/,否,v2.0
AGT-004-03,代理镜像站,订单财务,对公审核,代理对公,提交通过结果,提交通过结果,代理或平台代理财务处理代理客户对公付款审核：提交通过结果。,T0,用户可以完成“提交通过结果”，且结果符合业务规则。,权限边界需明确,/,否,v2.0
AGT-004-04,代理镜像站,订单财务,对公审核,代理对公,提交驳回结果,提交驳回结果,代理或平台代理财务处理代理客户对公付款审核：提交驳回结果。,T0,用户可以完成“提交驳回结果”，且结果符合业务规则。,权限边界需明确,/,否,v2.0
AGT-004-05,代理镜像站,订单财务,对公审核,代理对公,记录审核日志,记录审核日志,代理或平台代理财务处理代理客户对公付款审核：记录审核日志。,T0,用户可以完成“记录审核日志”，且结果符合业务规则。,权限边界需明确,/,否,v2.0
AGT-005-01,代理镜像站,工单,交付工单,代理交付,展示任务列表,展示任务列表,代理管理员查看代理客户交付工单和支持工单：展示任务列表。,T0,用户可以完成“展示任务列表”，且结果符合业务规则。,可复用运维工单组件,/,否,v2.0
AGT-005-02,代理镜像站,工单,交付工单,代理交付,查看任务详情,查看任务详情,代理管理员查看代理客户交付工单和支持工单：查看任务详情。,T0,用户可以完成“查看任务详情”，且结果符合业务规则。,可复用运维工单组件,/,否,v2.0
AGT-005-03,代理镜像站,工单,交付工单,代理交付,推进任务状态,推进任务状态,代理管理员查看代理客户交付工单和支持工单：推进任务状态。,T0,用户可以完成“推进任务状态”，且结果符合业务规则。,可复用运维工单组件,/,否,v2.0
AGT-005-04,代理镜像站,工单,交付工单,代理交付,记录处理结果,记录处理结果,代理管理员查看代理客户交付工单和支持工单：记录处理结果。,T0,用户可以完成“记录处理结果”，且结果符合业务规则。,可复用运维工单组件,/,否,v2.0
AGT-005-05,代理镜像站,工单,交付工单,代理交付,同步通知关联角色,同步通知关联角色,代理管理员查看代理客户交付工单和支持工单：同步通知关联角色。,T0,用户可以完成“同步通知关联角色”，且结果符合业务规则。,可复用运维工单组件,/,否,v2.0
AGT-006-01,代理镜像站,销售管理,代理销售,销售账号,填写业务表单,填写业务表单,代理管理员管理代理内部销售账号、客户归属和状态：填写业务表单。,T0,用户可以完成“填写业务表单”，且结果符合业务规则。,内部销售分佣另行配置,/,否,v2.0
AGT-006-02,代理镜像站,销售管理,代理销售,销售账号,校验必填和格式,校验必填和格式,代理管理员管理代理内部销售账号、客户归属和状态：校验必填和格式。,T0,用户可以完成“校验必填和格式”，且结果符合业务规则。,内部销售分佣另行配置,/,否,v2.0
AGT-006-03,代理镜像站,销售管理,代理销售,销售账号,提交创建请求,提交创建请求,代理管理员管理代理内部销售账号、客户归属和状态：提交创建请求。,T0,用户可以完成“提交创建请求”，且结果符合业务规则。,内部销售分佣另行配置,/,否,v2.0
AGT-006-04,代理镜像站,销售管理,代理销售,销售账号,展示成功反馈,展示成功反馈,代理管理员管理代理内部销售账号、客户归属和状态：展示成功反馈。,T0,用户可以完成“展示成功反馈”，且结果符合业务规则。,内部销售分佣另行配置,/,否,v2.0
AGT-006-05,代理镜像站,销售管理,代理销售,销售账号,处理失败与重复提交,处理失败与重复提交,代理管理员管理代理内部销售账号、客户归属和状态：处理失败与重复提交。,T0,用户可以完成“处理失败与重复提交”，且结果符合业务规则。,内部销售分佣另行配置,/,否,v2.0
AGT-007-01,代理镜像站,线索管理,咨询留资,代理线索,展示功能入口,展示功能入口,代理管理员查看镜像站产生的咨询留资并分配销售：展示功能入口。,T0,用户可以完成“展示功能入口”，且结果符合业务规则。,与官网公共池区分,/,是,v2.0
AGT-007-02,代理镜像站,线索管理,咨询留资,代理线索,展示核心信息,展示核心信息,代理管理员查看镜像站产生的咨询留资并分配销售：展示核心信息。,T0,用户可以完成“展示核心信息”，且结果符合业务规则。,与官网公共池区分,/,是,v2.0
AGT-007-03,代理镜像站,线索管理,咨询留资,代理线索,执行主要操作,执行主要操作,代理管理员查看镜像站产生的咨询留资并分配销售：执行主要操作。,T0,用户可以完成“执行主要操作”，且结果符合业务规则。,与官网公共池区分,/,是,v2.0
AGT-007-04,代理镜像站,线索管理,咨询留资,代理线索,保存操作结果,保存操作结果,代理管理员查看镜像站产生的咨询留资并分配销售：保存操作结果。,T0,用户可以完成“保存操作结果”，且结果符合业务规则。,与官网公共池区分,/,是,v2.0
AGT-007-05,代理镜像站,线索管理,咨询留资,代理线索,处理异常反馈,处理异常反馈,代理管理员查看镜像站产生的咨询留资并分配销售：处理异常反馈。,T0,用户可以完成“处理异常反馈”，且结果符合业务规则。,与官网公共池区分,/,是,v2.0
AGT-008-01,代理镜像站,佣金分成,佣金规则,代理规则,展示核心数据,展示核心数据,代理管理员配置代理内部分佣或查看平台分成规则：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,复杂多级分佣后置,/,否,v2.0
AGT-008-02,代理镜像站,佣金分成,佣金规则,代理规则,支持搜索筛选,支持搜索筛选,代理管理员配置代理内部分佣或查看平台分成规则：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,复杂多级分佣后置,/,否,v2.0
AGT-008-03,代理镜像站,佣金分成,佣金规则,代理规则,查看详情或下钻,查看详情或下钻,代理管理员配置代理内部分佣或查看平台分成规则：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,复杂多级分佣后置,/,否,v2.0
AGT-008-04,代理镜像站,佣金分成,佣金规则,代理规则,展示状态与异常,展示状态与异常,代理管理员配置代理内部分佣或查看平台分成规则：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,复杂多级分佣后置,/,否,v2.0
AGT-008-05,代理镜像站,佣金分成,佣金规则,代理规则,处理空状态和加载失败,处理空状态和加载失败,代理管理员配置代理内部分佣或查看平台分成规则：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,复杂多级分佣后置,/,否,v2.0
AGT-009-01,代理镜像站,佣金分成,提现流水,交易查询,展示核心数据,展示核心数据,代理管理员查看提现或分佣交易流水：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,提现审批需财务联动,/,否,v2.0
AGT-009-02,代理镜像站,佣金分成,提现流水,交易查询,支持搜索筛选,支持搜索筛选,代理管理员查看提现或分佣交易流水：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,提现审批需财务联动,/,否,v2.0
AGT-009-03,代理镜像站,佣金分成,提现流水,交易查询,查看详情或下钻,查看详情或下钻,代理管理员查看提现或分佣交易流水：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,提现审批需财务联动,/,否,v2.0
AGT-009-04,代理镜像站,佣金分成,提现流水,交易查询,展示状态与异常,展示状态与异常,代理管理员查看提现或分佣交易流水：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,提现审批需财务联动,/,否,v2.0
AGT-009-05,代理镜像站,佣金分成,提现流水,交易查询,处理空状态和加载失败,处理空状态和加载失败,代理管理员查看提现或分佣交易流水：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,提现审批需财务联动,/,否,v2.0
AGT-010-01,代理镜像站,进货余额,进货与余额,代理余额,展示任务列表,展示任务列表,代理管理员查看余额、进货充值和客户开通扣减：展示任务列表。,T0,用户可以完成“展示任务列表”，且结果符合业务规则。,代理特色能力,/,否,v2.0
AGT-010-02,代理镜像站,进货余额,进货与余额,代理余额,查看任务详情,查看任务详情,代理管理员查看余额、进货充值和客户开通扣减：查看任务详情。,T0,用户可以完成“查看任务详情”，且结果符合业务规则。,代理特色能力,/,否,v2.0
AGT-010-03,代理镜像站,进货余额,进货与余额,代理余额,推进任务状态,推进任务状态,代理管理员查看余额、进货充值和客户开通扣减：推进任务状态。,T0,用户可以完成“推进任务状态”，且结果符合业务规则。,代理特色能力,/,否,v2.0
AGT-010-04,代理镜像站,进货余额,进货与余额,代理余额,记录处理结果,记录处理结果,代理管理员查看余额、进货充值和客户开通扣减：记录处理结果。,T0,用户可以完成“记录处理结果”，且结果符合业务规则。,代理特色能力,/,否,v2.0
AGT-010-05,代理镜像站,进货余额,进货与余额,代理余额,同步通知关联角色,同步通知关联角色,代理管理员查看余额、进货充值和客户开通扣减：同步通知关联角色。,T0,用户可以完成“同步通知关联角色”，且结果符合业务规则。,代理特色能力,/,否,v2.0
AGT-011-01,代理镜像站,站点管理,网站管理,镜像站配置,查看当前配置,查看当前配置,代理管理员维护镜像站基础信息、品牌和获客入口：查看当前配置。,P1,用户可以完成“查看当前配置”，且结果符合业务规则。,真实域名绑定后置,/,否,v2.0
AGT-011-02,代理镜像站,站点管理,网站管理,镜像站配置,新增或编辑配置,新增或编辑配置,代理管理员维护镜像站基础信息、品牌和获客入口：新增或编辑配置。,P1,用户可以完成“新增或编辑配置”，且结果符合业务规则。,真实域名绑定后置,/,否,v2.0
AGT-011-03,代理镜像站,站点管理,网站管理,镜像站配置,校验配置有效性,校验配置有效性,代理管理员维护镜像站基础信息、品牌和获客入口：校验配置有效性。,P1,用户可以完成“校验配置有效性”，且结果符合业务规则。,真实域名绑定后置,/,否,v2.0
AGT-011-04,代理镜像站,站点管理,网站管理,镜像站配置,保存并生效,保存并生效,代理管理员维护镜像站基础信息、品牌和获客入口：保存并生效。,P1,用户可以完成“保存并生效”，且结果符合业务规则。,真实域名绑定后置,/,否,v2.0
AGT-011-05,代理镜像站,站点管理,网站管理,镜像站配置,记录配置变更,记录配置变更,代理管理员维护镜像站基础信息、品牌和获客入口：记录配置变更。,P1,用户可以完成“记录配置变更”，且结果符合业务规则。,真实域名绑定后置,/,否,v2.0
AGT-012-01,代理镜像站,营销工具,代金券管理,代理券,填写业务表单,填写业务表单,代理管理员发放和管理代理客户可用代金券：填写业务表单。,P1,用户可以完成“填写业务表单”，且结果符合业务规则。,与平台券规则需统一,/,否,v2.0
AGT-012-02,代理镜像站,营销工具,代金券管理,代理券,校验必填和格式,校验必填和格式,代理管理员发放和管理代理客户可用代金券：校验必填和格式。,P1,用户可以完成“校验必填和格式”，且结果符合业务规则。,与平台券规则需统一,/,否,v2.0
AGT-012-03,代理镜像站,营销工具,代金券管理,代理券,提交创建请求,提交创建请求,代理管理员发放和管理代理客户可用代金券：提交创建请求。,P1,用户可以完成“提交创建请求”，且结果符合业务规则。,与平台券规则需统一,/,否,v2.0
AGT-012-04,代理镜像站,营销工具,代金券管理,代理券,展示成功反馈,展示成功反馈,代理管理员发放和管理代理客户可用代金券：展示成功反馈。,P1,用户可以完成“展示成功反馈”，且结果符合业务规则。,与平台券规则需统一,/,否,v2.0
AGT-012-05,代理镜像站,营销工具,代金券管理,代理券,处理失败与重复提交,处理失败与重复提交,代理管理员发放和管理代理客户可用代金券：处理失败与重复提交。,P1,用户可以完成“处理失败与重复提交”，且结果符合业务规则。,与平台券规则需统一,/,否,v2.0
AGT-013-01,代理镜像站,组织权限,员工账号,代理员工,填写业务表单,填写业务表单,代理管理员管理代理员工账号和基础角色：填写业务表单。,T0,用户可以完成“填写业务表单”，且结果符合业务规则。,权限矩阵后置,/,否,v2.0
AGT-013-02,代理镜像站,组织权限,员工账号,代理员工,校验必填和格式,校验必填和格式,代理管理员管理代理员工账号和基础角色：校验必填和格式。,T0,用户可以完成“校验必填和格式”，且结果符合业务规则。,权限矩阵后置,/,否,v2.0
AGT-013-03,代理镜像站,组织权限,员工账号,代理员工,提交创建请求,提交创建请求,代理管理员管理代理员工账号和基础角色：提交创建请求。,T0,用户可以完成“提交创建请求”，且结果符合业务规则。,权限矩阵后置,/,否,v2.0
AGT-013-04,代理镜像站,组织权限,员工账号,代理员工,展示成功反馈,展示成功反馈,代理管理员管理代理员工账号和基础角色：展示成功反馈。,T0,用户可以完成“展示成功反馈”，且结果符合业务规则。,权限矩阵后置,/,否,v2.0
AGT-013-05,代理镜像站,组织权限,员工账号,代理员工,处理失败与重复提交,处理失败与重复提交,代理管理员管理代理员工账号和基础角色：处理失败与重复提交。,T0,用户可以完成“处理失败与重复提交”，且结果符合业务规则。,权限矩阵后置,/,否,v2.0
FIN-001-01,财务侧,财务工作台,仪表盘,财务待办,查看待处理列表,查看待处理列表,财务查看待对公复核、待开票、佣金和提现待办：查看待处理列表。,P1,用户可以完成“查看待处理列表”，且结果符合业务规则。,Beta1 可先由官方后台承接,http://localhost:5160/finance/dashboard,是,v1.0
FIN-001-02,财务侧,财务工作台,仪表盘,财务待办,查看审核材料,查看审核材料,财务查看待对公复核、待开票、佣金和提现待办：查看审核材料。,P1,用户可以完成“查看审核材料”，且结果符合业务规则。,Beta1 可先由官方后台承接,http://localhost:5160/finance/dashboard,否,v1.1
FIN-001-03,财务侧,财务工作台,仪表盘,财务待办,提交通过结果,提交通过结果,财务查看待对公复核、待开票、佣金和提现待办：提交通过结果。,P1,用户可以完成“提交通过结果”，且结果符合业务规则。,Beta1 可先由官方后台承接,http://localhost:5160/finance/dashboard,是,v1.0
FIN-001-04,财务侧,财务工作台,仪表盘,财务待办,提交驳回结果,提交驳回结果,财务查看待对公复核、待开票、佣金和提现待办：提交驳回结果。,P1,用户可以完成“提交驳回结果”，且结果符合业务规则。,Beta1 可先由官方后台承接,http://localhost:5160/finance/dashboard,是,v1.0
FIN-001-05,财务侧,财务工作台,仪表盘,财务待办,记录审核日志,记录审核日志,财务查看待对公复核、待开票、佣金和提现待办：记录审核日志。,P1,用户可以完成“记录审核日志”，且结果符合业务规则。,Beta1 可先由官方后台承接,http://localhost:5160/finance/dashboard,否,v1.1
FIN-002-01,财务侧,订单财务,企业与订单,财务只读,展示任务列表,展示任务列表,财务查看企业、订单、发票和开通进度：展示任务列表。,P1,用户可以完成“展示任务列表”，且结果符合业务规则。,数据权限应受限,http://localhost:5160/finance/tenants http://localhost:5160/finance/orders http://localhost:5160/finance/orders/invoices,是,v1.0
FIN-002-02,财务侧,订单财务,企业与订单,财务只读,查看任务详情,查看任务详情,财务查看企业、订单、发票和开通进度：查看任务详情。,P1,用户可以完成“查看任务详情”，且结果符合业务规则。,数据权限应受限,http://localhost:5160/finance/tenants http://localhost:5160/finance/orders http://localhost:5160/finance/orders/invoices,是,v1.0
FIN-002-03,财务侧,订单财务,企业与订单,财务只读,推进任务状态,推进任务状态,财务查看企业、订单、发票和开通进度：推进任务状态。,P1,用户可以完成“推进任务状态”，且结果符合业务规则。,数据权限应受限,http://localhost:5160/finance/tenants http://localhost:5160/finance/orders http://localhost:5160/finance/orders/invoices,是,v1.0
FIN-002-04,财务侧,订单财务,企业与订单,财务只读,记录处理结果,记录处理结果,财务查看企业、订单、发票和开通进度：记录处理结果。,P1,用户可以完成“记录处理结果”，且结果符合业务规则。,数据权限应受限,http://localhost:5160/finance/tenants http://localhost:5160/finance/orders http://localhost:5160/finance/orders/invoices,是,v1.0
